EntryID,roothog_id,taxonomyID,umap_x,umap_y
P37282,1027301,272623,8.984151,7.923041
P41988,1027301,6239,7.120358,5.538394
Q9V2S9,1027301,273057,7.3746905,6.5199885
B6V9S9,1027301,9986,7.9355564,2.8432343
P47209,1027301,6239,7.509147,6.4016347
O94515,1027301,284812,7.554365,6.228346
P21238,1027301,3702,9.00495,7.8085294
Q38CD4,1027301,185431,7.072549,6.301655
C0Z361,1027301,3702,8.99617,7.8001323
Q99832,1027301,9606,7.00206,5.2331667
Q8IJN9,1027301,36329,8.850229,7.6711435
Q84WV1,1027301,3702,7.2201014,4.815908
P28480,1027301,10116,7.080829,5.443461
B6V9S8,1027301,9986,6.974071,5.254518
P50999,1027301,284812,7.105379,6.4114747
A0A8I6AKB6,794303,10116,9.754491,19.68891
P08311,794303,9606,10.727862,20.377052
Q9ESD1,794303,10090,11.026966,20.841629
P17538,794303,9606,9.806779,19.797691
Q8BJR6,794303,10090,11.035184,20.865627
P32038,794303,10116,10.520634,20.4349
Q9ER05,794303,10090,9.764362,19.508368
P00746,794303,9606,10.654597,20.505543
Q9VRS6,794303,7227,9.610211,19.56504
Q9JM71,794303,10090,10.118383,20.157072
P11032,794303,10090,10.371389,20.32317
P06870,794303,9606,10.411345,20.298897
A0A0U1RNY1,794303,10090,10.182242,20.194756
P15949,794303,10090,10.128481,20.161888
Q61955,794303,10090,10.755554,20.446209
Q8NF86,794303,9606,10.921698,20.715778
P35004,794303,7227,9.582312,19.446495
B5X8S0,794303,8030,10.295295,20.171087
G3UXD0,794303,10090,9.863148,19.096975
Q9W5U8,794303,7227,9.652529,19.825737
A1Z8J8,794303,7227,9.573455,19.507818
Q9D140,794303,10090,10.695675,20.419722
P03953,794303,10090,10.409656,20.338837
Q91X79,794303,10090,9.71246,19.316013
Q9QYN3,794303,10090,10.79924,20.412592
Q920S2,794303,10090,11.045429,20.854544
A1KXI1,794303,40697,9.59886,19.701828
P00762,794303,10116,9.874148,19.096367
P36368,794303,10090,10.310467,20.262587
O60259,794303,9606,10.856382,20.468672
P08218,794303,9606,9.700268,19.368225
Q9R0T7,794303,10090,9.866896,19.124512
O54854,794303,10116,10.534378,20.387796
Q9UBX7,794303,9606,10.8458185,20.370325
Q9VEM8,794303,7227,9.665755,19.894758
P15945,794303,10090,10.125095,20.151628
Q02844,794303,10090,10.553344,20.496502
Q9H2R5,794303,9606,10.806309,20.547935
Q9UKR0,794303,9606,10.796045,20.500795
P83748,794303,10116,11.02697,20.830505
P28293,794303,10090,10.745528,20.421127
Q9VRS7,794303,7227,9.583134,19.552485
P12544,794303,9606,10.274112,20.26693
G3V8H1,794303,10116,10.306337,20.23879
Q6UWY2,794303,9606,10.931788,20.714308
P35030,794303,9606,10.62897,20.423946
P49863,794303,9606,10.314107,20.30923
P04814,794303,7227,9.583629,19.438026
L0C9D3,794303,1268697,7.5837336,7.164647
Q16651,794303,9606,11.061846,20.873747
E9Q409,794303,10090,11.069235,20.880997
Q99MS4,794303,10090,10.922787,20.766123
P00763,794303,10116,9.90124,19.081629
Q80X17,794303,10090,11.066809,20.88202
Q80UR4,794303,10090,11.025443,20.837584
P00757,794303,10090,10.144731,20.16646
P00766,794303,9913,9.731188,19.648144
A0A0U1RP84,794303,10090,10.484196,20.341787
Q9VRS3,794303,7227,9.5190735,19.526896
P15948,794303,10090,10.166977,20.186033
P36369,794303,10090,10.390428,20.311459
Q9VMX8,794303,7227,9.672789,19.863546
P52905,794303,7227,9.639024,19.88355
P07288,794303,9606,10.595221,20.388073
B9EJ35,794303,10090,9.894256,19.071793
P42280,794303,7227,9.657796,19.889126
P40313,794303,9606,9.745125,19.58092
Q9BZJ3,794303,9606,10.969529,20.739231
Q9VEM9,794303,7227,9.700659,19.929806
Q9Y337,794303,9606,10.711735,20.395418
O88301,794303,10090,10.538883,20.383734
Q792Z1,794303,10090,9.86675,19.084929
Q792Z0,794303,10090,9.86549,19.153563
Q9Y5K2,794303,9606,10.840737,20.42747
P08861,794303,9606,9.912159,19.245909
Q792Y9,794303,10090,9.872346,19.111038
P42278,794303,7227,9.6233225,19.88678
Q9CPN9,794303,10090,9.817989,19.109919
P00755,794303,10090,10.220547,20.225088
Q9D7Y7,794303,10090,9.809985,19.102026
Q6IE12,794303,10116,10.8630495,20.423103
Q8R1A6,794303,10090,11.068652,20.884048
P49864,794303,10116,10.323982,20.31122
Q80WM7,794303,10090,10.982789,20.753017
P05208,794303,10090,9.680154,19.34714
B4E2H2,794303,9606,9.633053,4.8308887
P09093,794303,9606,9.934413,19.296783
A0A0B6VLS7,794303,10090,10.545199,20.408407
Q15661,794303,9606,10.719443,20.652462
Q8CGR6,794303,10090,10.640524,20.44053
Q6GPI1,794303,9606,9.93059,19.88942
P35005,794303,7227,9.630037,19.862444
Q6ISP9,794303,9606,9.660302,19.402222
Q91VE3,794303,10090,10.490156,20.364126
Q9ES87,794303,10116,11.046528,20.864853
Q9VQ97,794303,7227,9.660996,19.8718
Q9UKR3,794303,9606,10.7673025,20.49835
P00761,794303,9823,9.814944,19.084433
Q9CQ52,794303,10090,9.924313,19.284649
Q92876,794303,9606,10.722878,20.456364
A2RTV1,801946,10090,6.1278267,21.434437
P70124,801946,10090,-2.2062616,0.36555398
P05154,801946,9606,6.078187,21.386702
Q8BHL1,801946,10090,-2.1470788,0.4182895
Q7QIJ8,801946,7165,-1.03898,16.716896
Q9UIV8,801946,9606,-2.1180596,0.4392314
P35577,801946,10116,5.8679605,21.16258
Q06770,801946,10090,6.0970488,21.408403
Q9VLZ8,801946,7227,-1.0682886,16.687609
Q00898,801946,10090,5.817888,21.108875
D3Z450,801946,10090,6.111892,21.422283
Q9D1Q5,801946,10090,-2.1754916,0.39041138
Q61247,801946,10090,6.0028596,21.296745
G3V7A3,801946,10116,-1.00177,16.753899
Q9JK88,801946,10090,-1.0161157,16.739298
P48595,801946,9606,-2.181672,0.38433778
Q9JLD2,801946,10116,0.55872285,6.411748
Q3TJ69,801946,10090,-2.0084438,0.53102356
A0A8I6AQI7,801946,10116,6.0097294,21.29409
P29621,801946,10090,6.0186877,21.32403
Q7TMF5,801946,10090,6.1185637,21.432142
Q90935,801946,9031,0.55513984,6.385596
Q03734,801946,10090,6.093179,21.402906
P08185,801946,9606,5.9625497,21.263868
P05121,801946,9606,-0.917016,16.83855
P22777,801946,10090,-0.9598819,16.79595
O73790,801946,9031,-2.2107306,0.3590904
Q9U5W8,801946,7227,-1.0553514,16.699888
Q9S7T8,801946,3702,-2.1831424,0.38320705
P35237,801946,9606,-1.5793053,0.86447453
A1Z6V5,801946,7227,-1.0303015,16.724945
Q6UKZ2,801946,10090,-2.1927352,0.3724699
Q5I2A0,801946,10090,6.154884,21.465517
O35684,801946,10090,0.55890226,6.386828
P20961,801946,10116,-0.9838959,16.772137
Q8K3K4,801946,10116,-2.2606952,0.3128264
P09006,801946,10116,6.087468,21.398682
P07759,801946,10090,6.0738683,21.383717
P48594,801946,9606,-2.0921168,0.45910525
Q80X76,801946,10090,6.1140046,21.421352
Q9D154,801946,10090,-1.6226785,0.8184677
Q8IW75,801946,9606,6.13843,21.45209
Q3ZEJ6,801946,9913,6.0955586,21.40666
Q9V3N1,801946,7227,-1.0135216,16.741976
Q66HL5,801946,10116,6.13747,21.451555
Q0E8C8,801946,7227,-1.0547556,16.70067
Q5SV42,801946,10090,-1.8352598,0.6557989
P29508,801946,9606,-2.0081112,0.5412987
P30740,801946,9606,-1.6215128,0.8201232
P13909,801946,9913,-0.91840184,16.840235
O17365,801946,6239,-1.1038758,16.65245
Q9TTE1,801946,9913,6.1297555,21.44125
Q86WD7,801946,9606,5.8768597,21.175385
A0A0G2JSK1,801946,10116,6.110862,21.42254
G3V6B5,801946,10116,-2.2777884,0.30149564
Q96P63,801946,9606,-2.2333825,0.33692032
Q00897,801946,10090,5.819398,21.109848
Q80UK5,801946,10090,-1.9662516,0.5573658
P05120,801946,9606,-2.2771273,0.2964829
P12388,801946,10090,-2.2791848,0.29600585
O08804,801946,10090,-1.5938146,0.84819114
P29622,801946,9606,6.10047,21.412138
P29524,801946,10116,-2.2869952,0.28654265
P70458,801946,10090,6.169639,21.48457
P05543,801946,9606,5.840031,21.134405
E9KL23,801946,9606,5.794509,21.08349
P01011,801946,9606,5.8368864,21.12993
Q9U1I7,801946,7227,-1.0704614,16.685724
Q7JV69,801946,7227,-1.0915499,16.664778
Q5M7T5,801946,10116,-0.9654555,16.784624
P01014,801946,9031,-2.176326,0.39082286
P01008,801946,9606,-1.0108657,16.73945
Q9VII7,801946,7227,-1.1186377,16.637083
Q00896,801946,10090,5.8113456,21.101952
F1QRB8,801946,7955,-0.98352087,16.772991
P50452,801946,9606,-1.6150998,0.8256493
Q920J5,801946,10116,-2.3067496,0.27252617
Q9D1E7,801946,10090,-2.1730583,0.39248958
Q8R4Z1,801946,10116,6.103427,21.417385
P01009,801946,9606,5.764539,21.051895
P36952,801946,9606,-2.2170944,0.35437962
A0A024QZT4,801946,9606,-1.6198155,0.82023054
O75830,801946,9606,-0.99301356,16.762688
Q7KA66,801946,7227,-1.039641,16.716312
Q07235,801946,10090,-1.0142177,16.74226
Q6P217,801946,10090,-1.9865085,0.55087626
P32261,801946,10090,-0.99733055,16.754597
Q8VHP7,801946,10090,-1.6293536,0.8130303
Q3U1B7,801946,10090,6.16768,21.47996
O75635,801946,9606,-2.3070045,0.27258626
P07093,801946,9606,-1.0095881,16.746756
A8WGQ0,801946,7955,-0.9815488,16.775059
P01012,801946,9031,-2.240676,0.33374113
P07758,801946,10090,5.7695823,21.057228
Q60854,801946,10090,-1.6084917,0.8347275
P08697,801946,9606,6.001434,21.28822
Q9D7P9,801946,10090,-2.269149,0.3060552
F7EMJ6,801946,10116,6.1847463,21.504221
O08797,801946,10090,-1.9628667,0.56396425
V9HWH1,801946,9606,-1.6232808,0.81869817
Q21917,807520,6239,15.485324,9.669255
O95837,807520,9606,15.478712,9.730764
Q6Q7Y5,807520,10116,12.8161125,6.275162
W5U7I9,807520,7998,14.520034,10.3587265
P34043,807520,44689,14.702698,10.203231
P18872,807520,10090,14.011411,6.896748
P50149,807520,10090,15.16392,8.827237
P63092,807520,9606,14.478121,10.396237
Q7SXK0,807520,7955,8.892965,6.141193
Q00743,807520,227321,13.982357,6.879745
P63094,807520,10090,14.520267,10.353477
Q0DJ33,807520,39947,14.540867,10.315381
P63096,807520,9606,14.040769,6.9443154
Q54R41,807520,44689,14.621533,10.262637
P08754,807520,9606,14.025202,6.92932
Q14344,807520,9606,12.826503,6.283592
B2RSH2,807520,10090,13.999628,6.903259
Q05337,807520,7227,14.475989,10.330559
G1TRG8,807520,9986,13.971868,6.8592057
P21278,807520,10090,15.490238,9.764923
O88302,807520,10116,15.253877,9.916232
P04695,807520,9913,15.159504,8.881988
P28052,807520,6239,15.1841345,8.896884
O76584,807520,6239,14.550239,10.312656
P82471,807520,10116,15.533661,9.726963
P10823,807520,559292,14.433966,10.37906
Q3V3I2,807520,10090,15.135857,8.8071575
P09471,807520,9606,14.01259,6.9000163
P63097,807520,9913,14.010167,6.9149485
P38408,807520,9913,15.46948,9.720369
G5EF72,807520,6239,14.593054,10.3287115
W5UI00,807520,7998,15.495383,9.786714
P19086,807520,9606,15.468431,9.739658
O70443,807520,10090,15.46029,9.748566
Q93743,807520,6239,14.552477,10.306077
P27584,807520,284812,14.450298,10.291748
A8MTJ3,807520,9606,15.077116,8.779044
Q63210,807520,10116,12.8050165,6.249234
P21279,807520,10090,15.504481,9.744713
P04696,807520,9913,15.146857,8.804805
P08752,807520,10090,13.987394,6.8787026
P34045,807520,44689,14.512281,10.346942
P16894,807520,44689,15.15358,8.908947
Q9BIG4,807520,6239,14.552185,10.299667
Q9DG28,807520,9031,15.225316,8.92128
P34042,807520,44689,14.76845,10.1870775
P19087,807520,9606,15.151985,8.821061
P19627,807520,10116,15.4860325,9.712509
P38400,807520,9615,13.99646,6.8899307
P04897,807520,10116,13.974889,6.865953
P20612,807520,10090,15.206238,8.8952465
P29992,807520,9606,15.509578,9.750611
Q9BIG5,807520,6239,15.441104,9.577535
G1SEJ8,807520,9986,14.002611,6.931665
W5ULY8,807520,7998,14.008653,6.9193654
P27600,807520,10090,12.867009,6.3099747
Q9N2V6,807520,6239,15.32196,9.1797085
Q90846,807520,9031,14.04386,6.9596643
Q9PW35,807520,36307,8.920302,6.1394525
P16051,807520,44689,14.70168,10.205199
P20353,807520,7227,14.087749,7.0399814
Q04665,807520,284812,14.565457,10.302729
P22454,807520,6239,14.761975,10.140427
P38405,807520,9606,14.5502405,10.336437
P30678,807520,10090,15.327425,9.861617
Q4VBH5,807520,7955,12.819602,6.2781324
P27601,807520,10090,12.819579,6.278138
Q7KPV0,807520,6239,14.608548,10.271485
D3ZSS5,807520,10116,15.220487,8.872869
A4FVJ5,807520,7955,12.824117,6.2808166
P25157,807520,7227,14.449599,10.328549
P29348,807520,10116,15.124432,8.804617
G5EGU1,807520,6239,15.566746,9.820623
Q9JID2,807520,10116,15.490504,9.783084
E9QQM8,807520,330879,15.045388,8.700532
P16378,807520,7227,13.940514,6.8288417
Q5YKG3,807520,7955,12.81682,6.271758
W5U9Q0,807520,7998,14.058166,6.9678807
P51875,807520,6239,13.935193,6.82225
P30679,807520,9606,15.295367,9.885604
P0C7Q4,807520,9913,15.134275,8.811004
Q8RYB4,807520,4787,15.212945,9.500769
Q19572,807520,6239,15.465973,9.756378
P04899,807520,9606,14.024277,6.915076
P38409,807520,9913,15.522825,9.772343
Q5AK05,807520,237561,14.396814,10.406783
P20354,807520,7227,14.491866,10.398197
P11488,807520,9606,15.266128,8.952448
F1P3R0,807520,9031,15.115725,8.780451
Q18434,807520,6239,15.144333,8.913207
P50148,807520,9606,15.521006,9.739079
C4M483,807520,294381,14.541958,10.324218
P08753,807520,10116,14.024808,6.937859
P63095,807520,10116,14.532504,10.376576
P91907,807520,6239,14.676419,10.223121
P45645,807520,9103,15.485846,9.743054
P08539,807520,559292,14.44196,10.3709955
Q90WX5,807520,7955,15.165367,8.86038
D4AA42,807520,10116,15.166321,8.848397
P18064,807520,3702,14.527586,10.309314
C6KSL1,136254,36329,-10.848697,5.5879474
Q9NFB2,136254,36329,-11.378152,5.550327
Q8I4N9,136254,36329,-10.978449,5.025531
Q8IIZ7,136254,36329,-10.853567,5.644776
Q8I0G7,136254,36329,-11.065501,6.7681413
O96109,136254,36329,-10.597066,5.50712
Q8IK35,136254,36329,-11.059473,6.784435
Q8IJ06,136254,36329,-10.927498,5.450591
Q8IK40,136254,36329,-11.059883,6.766191
Q8IM82,136254,36329,-11.046152,5.679306
C0H4Q7,136254,36329,-11.367463,5.5355945
Q8IM80,136254,36329,-10.9613695,6.8497534
Q8IJ05,136254,36329,-11.1331415,6.8375278
Q8IK36,136254,36329,-10.934524,5.727205
O97326,136254,36329,-11.328252,5.573696
Q8IC49,136254,36329,-11.062027,5.0266323
Q8IK38,136254,36329,-11.0169735,5.306344
Q8I2C1,136254,36329,-10.846341,5.6825967
Q8I2E7,136254,36329,-11.223017,5.370174
Q8IFK9,136254,36329,-11.070689,5.091883
Q8I210,136254,36329,-11.020321,5.047816
Q8I1V4,136254,36329,-11.071376,5.2311993
Q8IM84,136254,36329,-10.781468,5.2670207
Q8I2E5,136254,36329,-10.982388,5.461377
Q8I2E6,136254,36329,-11.392853,5.575498
Q8I4P7,136254,36329,-11.086254,6.744288
C6KTF2,136254,36329,-11.088577,5.5617285
Q8I3D2,136254,36329,-10.977914,5.5135703
Q8I216,136254,36329,-10.879043,5.7625165
Q8IEU7,136254,36329,-11.069904,5.051368
Q8I3D9,136254,36329,-10.82896,5.7450166
Q9NFB3,136254,36329,-11.02509,5.3578596
C6KSL2,136254,36329,-11.026807,5.4344344
Q8I3E2,136254,36329,-10.771705,5.2766957
B9ZSH6,136254,36329,-10.964415,5.277917
Q8IEU8,136254,36329,-10.806412,5.320056
Q8IAK4,136254,36329,-10.962995,5.8461413
Q8IM83,136254,36329,-11.067592,6.765517
Q8IBE4,136254,36329,-10.803375,5.619379
Q9NFB5,136254,36329,-10.621192,5.3066797
Q8IK34,136254,36329,-11.159211,5.564581
Q8IK41,136254,36329,-11.041787,5.380823
O96293,136254,36329,-11.066752,6.7739816
C6KTF6,136254,36329,-10.848009,5.8506513
Q8I214,136254,36329,-10.730826,5.307869
Q9NFA9,136254,36329,-10.778044,5.2633386
Q8IHM3,136254,36329,-11.100634,5.48491
Q8IJ04,136254,36329,-10.846716,5.274458
C6KSK9,136254,36329,-10.80815,5.763408
Q8IK42,136254,36329,-11.108796,6.6327095
Q8IFQ3,136254,36329,-11.374046,5.5701675
Q9NFB0,136254,36329,-10.760068,5.190511
Q8I641,136254,36329,-11.179056,6.587173
Q8I2C5,136254,36329,-10.842351,5.6740837
Q8I4P0,136254,36329,-10.922292,5.148493
O96292,136254,36329,-10.623999,5.273178
Q8I1V5,136254,36329,-11.252352,5.389801
O97327,136254,36329,-11.0972,5.33928
Q8I4P5,136254,36329,-10.91539,5.3506784
Q8I082,136254,36329,-10.808257,5.782853
C6KTF0,136254,36329,-11.037634,6.712629
Q8IFK8,136254,36329,-10.642229,5.3346553
Q8IHM5,136254,36329,-10.974296,6.8455443
Q8I3E4,136254,36329,-11.005389,5.6620545
Q8IM85,136254,36329,-10.9554825,5.764027
Q8I219,136254,36329,-10.899265,5.804964
Q8I217,136254,36329,-10.943713,5.5964003
Q8I4N7,136254,36329,-11.05421,6.787488
Q8I4P3,136254,36329,-10.83818,5.815908
Q8I2B9,136254,36329,-11.060615,6.7990603
Q8IBW6,136254,36329,-11.100864,5.10286
Q8IHM1,136254,36329,-10.82723,5.273243
Q8IJ02,136254,36329,-10.951661,5.365267
Q8IIZ3,136254,36329,-10.801093,5.308125
Q8I212,136254,36329,-11.132663,5.636607
Q8IHM2,136254,36329,-10.626609,5.1882915
Q8IJ01,136254,36329,-10.884566,6.93951
C6KTF4,136254,36329,-10.959741,5.579213
Q8I2C7,136254,36329,-11.110518,6.7112393
Q8I4P2,136254,36329,-11.331968,5.4603143
Q8I0E0,136254,36329,-10.951111,5.739072
O96113,136254,36329,-10.924464,5.826257
Q8IEU6,136254,36329,-11.075255,6.775164
Q8I4N6,136254,36329,-10.799507,5.185869
Q8IIY3,136254,36329,-11.003486,5.0711265
O96289,136254,36329,-10.949779,5.3630924
Q8IIZ8,136254,36329,-11.090236,6.7454243
O96288,136254,36329,-10.990852,6.8397207
O96295,136254,36329,-10.628008,5.3243613
Q8IJ00,136254,36329,-11.025407,6.8185787
Q8I494,136254,36329,-10.893506,5.411461
Q8IBD9,136254,36329,-10.66748,5.2126427
Q8IIY5,136254,36329,-10.693953,5.2675962
O96116,136254,36329,-10.981108,6.832431
Q8IIZ2,136254,36329,-11.101641,5.0471773
Q8I3E1,136254,36329,-11.034448,6.8041244
C6KTF8,136254,36329,-10.804247,5.6671576
Q8IIZ9,136254,36329,-10.882957,5.9293637
C6KTF5,136254,36329,-11.396255,5.4952893
C0H4Q5,136254,36329,-10.923526,5.5983076
Q1L8X9,801563,7955,0.8424951,8.372188
Q5W8I8,801563,7955,0.8418059,8.38593
Q7TSF2,801563,10116,0.7993647,8.421125
Q9FKV1,801563,3702,0.75712305,8.297413
O74921,801563,284812,2.1225214,9.375239
A0A1L1SUV7,801563,10090,0.9110908,7.7844777
F4JMQ7,801563,3702,0.9828486,7.215651
Q62634,801563,10116,0.78134155,8.377133
D3Z5L6,801563,10090,-0.16632344,8.149972
Q6FJH4,801563,284593,1.782905,9.699797
Q8GX78,801563,3702,0.9267905,7.411429
Q8BLE7,801563,10090,0.8454558,8.414651
B0JYP2,801563,9913,0.63007116,6.636487
Q9GNP0,801563,6239,0.72484773,8.057386
Q9D2V8,801563,10090,0.5294024,6.8143945
P38125,801563,559292,1.749811,9.738589
Q9VPX2,801563,7227,0.7212885,8.477878
Q8IVW8,801563,9606,0.5926011,6.6360803
Q62795,801563,10116,0.4109142,8.577823
O74395,801563,284812,1.4951108,9.938189
Q6NY67,801563,7955,0.9101242,7.760231
Q9C5L3,801563,3702,0.6394393,7.970398
Q7ZU13,801563,7955,0.36101487,7.83144
Q9JI12,801563,10116,0.8590537,8.383253
O00476,801563,9606,0.38428736,8.582757
O74901,801563,284812,2.1258557,9.346774
Q9GQQ0,801563,7227,0.62962174,7.987813
O43826,801563,9606,0.96413314,7.7121744
P13090,801563,559292,1.5776945,9.883078
O59700,801563,284812,1.6923332,9.816911
Q86B08,801563,44689,2.167826,9.318896
Q91VM4,801563,10090,0.58434916,6.6457553
Q9VKC9,801563,7227,0.717328,8.488043
Q7XJR2,801563,3702,0.894592,7.7776437
Q9P2U8,801563,9606,0.7846803,8.383208
Q9VS51,801563,7227,0.6860372,7.9413943
Q27963,801563,9913,0.62540454,6.6435347
O94607,801563,284812,1.573531,9.866008
Q6ZMD2,801563,9606,-0.12768887,7.953689
Q94BZ1,801563,3702,2.0172064,9.419777
Q8R090,801563,10090,0.63011307,6.7404137
Q9SL56,801563,3702,0.60026664,7.982905
Q10072,801563,284812,1.6630818,9.825575
O35304,801563,10090,1.959182,9.303036
Q3TXX4,801563,10090,0.76286685,8.425309
Q6FQ03,801563,284593,1.689592,9.821531
O00624,801563,9606,0.40678015,8.555187
P53283,801563,559292,1.7136942,9.805548
Q8BH31,801563,10090,0.8160482,7.1870666
Q01818,801563,10116,0.6281156,6.7404857
E9PTR8,801563,10116,0.41029125,8.5869
O82390,801563,3702,0.9296277,7.557193
Q06451,801563,559292,1.6749672,9.836312
Q8R0G7,801563,10090,0.14686105,7.868655
Q12256,801563,559292,1.7080393,9.802131
P25351,801563,559292,2.051766,9.434479
P34711,801563,6239,2.0180163,9.263962
Q9H2V7,801563,9606,0.19198611,7.8778124
Q8RWN2,801563,3702,1.9921517,9.428941
Q16572,801563,9606,1.9331726,9.283442
Q38DC2,801563,185431,2.0363371,9.362648
Q3EAQ5,801563,3702,2.0035255,9.425465
Q9SB41,801563,3702,0.67442775,8.00157
P53389,801563,559292,1.6079959,9.84749
Q8CJH9,801563,10116,0.4171926,8.571571
Q2PJ91,801563,6239,0.6799071,8.505841
Q3E9A0,801563,3702,0.87786,7.863184
Q8BFU8,801563,10090,0.8252598,8.38237
Q14728,801563,9606,0.5590953,6.7073755
Q8NHS3,801563,9606,0.8290626,7.125711
Q6FKK2,801563,284593,1.7392992,9.762192
Q01827,801563,10116,0.6443933,6.6357803
Q9VQC0,801563,7227,0.8764957,8.427793
Q86P76,801563,7227,0.9039542,8.444668
P34644,801563,6239,0.89668167,8.441238
Q05940,801563,9606,0.63122964,6.6485424
P54219,801563,9606,0.63199216,6.7541165
Q8MRP7,801563,7227,0.6080965,8.563122
Q9T050,801563,3702,1.0069293,7.231334
Q9SA71,801563,3702,0.635739,7.991598
O17444,801563,7227,1.9953461,9.252418
A0A0G2JTY3,801563,10116,0.8997357,7.792539
Q9P2U7,801563,9606,0.781804,8.4006605
Q8BRU6,801563,10090,0.66812265,6.6501064
Q9D1F9,801563,10090,0.93639,7.7441826
O94343,801563,284812,1.574488,9.865389
O74902,801563,284812,2.15619,9.363956
Q14916,801563,9606,0.4340839,8.5897
Q03263,801563,559292,1.5996915,9.865295
Q6NT16,801563,9606,-0.20268857,8.157111
O23596,801563,3702,0.6179478,7.9731956
Q9Y2C5,801563,9606,0.37338156,8.529848
Q57YC1,801563,185431,2.0684645,9.337806
Q9Z295,801563,10090,0.9055803,7.7869973
Q870L3,801563,227321,1.4794836,9.921862
Q5CZP4,801563,7955,0.6458388,6.731709
Q8IH57,801563,7227,0.7251499,8.032088
Q4WHE1,801563,330879,1.5130008,9.920587
Q66GI9,801563,3702,0.8804077,7.9204016
Q12519,801563,284812,2.1412957,9.33447
Q05144,802052,10090,8.612069,-0.61051667
Q01112,802052,284812,9.400643,-0.7097588
Q94124,802052,6239,9.521319,-0.7727897
P06781,802052,559292,11.001857,-0.54733956
Q9ER71,802052,10090,10.472429,-0.5613655
Q9GPS0,802052,44689,11.271659,-0.51810503
A0A1D8PH96,802052,237561,11.128701,-0.49620283
P34145,802052,44689,9.192433,-0.55314463
O13928,802052,284812,11.054553,-0.52344763
Q9H4E5,802052,9606,10.48943,-0.5566611
Q9UBK7,802052,9606,11.244914,5.055853
P06780,802052,559292,9.603769,-0.5292708
O93466,802052,9031,8.529719,-0.59843445
B2RYP0,802052,10116,7.7515297,12.842743
Q41253,802052,3635,9.983322,-0.6616329
Q6DHM9,802052,7955,7.77046,12.832827
G1MTS2,802052,9103,7.6414466,12.711858
P97348,802052,10090,10.980219,-0.53682864
P19073,802052,559292,9.367573,-0.6980621
P60766,802052,10090,9.2190695,-0.612061
A0A1D8PDV5,802052,237561,10.781221,-0.5768863
P0CY33,802052,237561,9.317264,-0.6581035
O42825,802052,237561,9.53655,-0.5044684
P62745,802052,9606,7.8027973,12.848293
Q9XGU0,802052,3702,10.337662,-0.6291656
Q9SWE8,802052,3635,9.886659,-0.65484846
P34144,802052,44689,9.283407,-0.53574836
Q22038,802052,6239,7.6613536,12.732979
Q9JJL4,802052,10116,10.338603,-0.5271722
P84095,802052,9606,9.464482,-0.81864077
M0R5T4,802052,10116,9.466814,-0.7065948
P34146,802052,44689,9.412303,-0.57092917
Q4WWL5,802052,330879,9.362282,-0.67222404
Q10133,802052,284812,10.756822,-0.61249906
Q6ZHA3,802052,39947,9.855616,-0.69106466
Q24816,802052,5759,10.426179,-0.6190522
Q62159,802052,10090,7.7508082,12.811713
G5EBV3,802052,6239,9.401608,-0.69950473
P62998,802052,9913,8.517311,-0.58799446
P92978,802052,3702,9.879171,-0.66597354
P62746,802052,10090,7.7862177,12.83252
Q7ZSZ9,802052,7955,8.508751,-0.5842174
Q23862,802052,44689,11.161061,-0.5055502
P48554,802052,7227,8.553126,-0.60518575
P40792,802052,7227,8.547128,-0.6040568
Q24192,802052,7227,11.035465,-0.53880274
Q9GPS3,802052,44689,10.027323,-0.647634
P60764,802052,10090,8.518091,-0.5760957
A0A8I6A1P8,802052,10116,9.28392,-0.75529397
Q9SBJ6,802052,3702,9.921313,-0.6703321
F1CG58,802052,9103,7.6424932,12.713389
Q9QUI0,802052,10090,7.656755,12.730848
P15153,802052,9606,8.5790205,-0.6079592
P34148,802052,44689,9.476236,-0.6280713
Q8R527,802052,10090,10.3285475,-0.5420871
O82481,802052,3702,10.401535,-0.64161247
O82480,802052,3702,10.375165,-0.6609722
P61586,802052,9606,7.616179,12.686642
Q803F2,802052,7955,9.511487,-0.8127953
P48148,802052,7227,7.6414456,12.710237
Q38919,802052,3702,9.891146,-0.6394041
Q38903,802052,3702,10.077145,-0.67670935
G1SY93,802052,9986,9.797254,-0.6410161
Q9C3Y4,802052,227321,7.673158,12.742341
V9HWD0,802052,9606,10.342743,-0.5493697
P84096,802052,10090,9.479885,-0.84023535
P63000,802052,9606,8.500757,-0.5801417
P17081,802052,9606,10.3099575,-0.5271252
E9Q9D5,802052,10090,11.224921,5.070987
Q6Z808,802052,39947,10.355612,-0.6495255
Q9SU67,802052,3702,10.369537,-0.655996
Q7JWS8,802052,7227,9.356699,-0.8015051
Q6PFU4,802052,7955,9.228916,-0.6162379
O96390,802052,44689,9.943533,-0.6436002
P60763,802052,9606,8.56133,-0.6245147
Q9HE04,802052,284812,9.576728,-0.5623225
O93467,802052,9031,7.639393,12.710833
Q24814,802052,5759,9.472191,-0.62834543
Q38912,802052,3702,9.866271,-0.6630984
P61589,802052,10116,7.6387973,12.711076
A9JRY8,802052,7955,8.496408,-0.5717818
P08134,802052,9606,7.807685,12.867075
Q9SSX0,802052,39947,10.402145,-0.65124506
O62422,802052,6239,11.198063,-0.52925336
Q9UNT1,802052,9606,11.238441,5.0639596
P40793,802052,7227,9.23108,-0.5991733
