EntryID,taxonomyID,taxon_name,umap_x,umap_y,kmeans_cluster
Q8IDP1,36329,P. falciparum,12.546406,13.938824,12
Q8I1T4,36329,P. falciparum,11.47474,8.481798,9
Q8I493,36329,P. falciparum,5.3196216,7.4146457,13
C0H5M9,36329,P. falciparum,9.625554,7.0283732,9
Q8IDM6,36329,P. falciparum,11.357152,2.8551157,16
Q8ILA4,36329,P. falciparum,9.80444,13.617257,2
Q8IIX5,36329,P. falciparum,7.008915,7.833514,13
Q8IBX2,36329,P. falciparum,10.871583,6.6677747,6
Q8I714,36329,P. falciparum,13.628602,10.165176,12
Q8I3Y0,36329,P. falciparum,12.6460285,14.081004,12
Q8IIZ8,36329,P. falciparum,5.411156,7.5048156,13
Q8I1T1,36329,P. falciparum,11.589527,13.736405,12
Q7XHR2,39947,O. sativa,9.396304,9.388319,14
Q75LL6,39947,O. sativa,11.5672035,9.117924,6
Q53Q70,39947,O. sativa,11.621969,7.345927,5
Q6AT33,39947,O. sativa,12.800893,6.8054833,5
P0C454,39947,O. sativa,6.911239,10.470702,7
Q2QY10,39947,O. sativa,11.533713,8.006739,9
Q75KV9,39947,O. sativa,12.857888,6.8331614,5
Q651E8,39947,O. sativa,14.86895,11.302407,11
Q6YVX7,39947,O. sativa,12.763244,6.8326893,6
Q9FXQ3,39947,O. sativa,13.294179,9.574173,6
Q336V5,39947,O. sativa,9.782668,10.943894,6
Q75HC2,39947,O. sativa,10.595039,12.027361,2
Q0IMS9,39947,O. sativa,10.876566,9.745121,6
Q8S0N2,39947,O. sativa,12.701193,6.655314,5
Q7XTV7,39947,O. sativa,9.24497,7.5039935,5
Q68Y45,39947,O. sativa,14.400007,13.719749,6
Q0J8J8,39947,O. sativa,12.9612255,6.943284,6
Q5N7C7,39947,O. sativa,11.625462,7.2733555,5
Q75L84,39947,O. sativa,6.9962397,4.964672,14
Q8LII5,39947,O. sativa,13.079813,7.5839186,6
Q5K4R0,39947,O. sativa,3.3948436,7.526052,13
Q6H4G3,39947,O. sativa,9.664743,11.325856,0
Q653S9,39947,O. sativa,10.443161,13.073135,3
Q10PZ9,39947,O. sativa,3.3851523,7.5220156,5
Q5QMG3,39947,O. sativa,11.088869,8.847847,15
Q8H8V7,39947,O. sativa,11.036108,3.0565515,6
Q6F2Y7,39947,O. sativa,7.843727,14.649634,18
Q0JBH9,39947,O. sativa,12.513622,9.750593,6
Q84LM2,39947,O. sativa,6.8628197,4.785274,8
Q67U26,39947,O. sativa,10.790416,11.569721,2
Q2QYY8,39947,O. sativa,12.779176,9.324423,6
Q9XJ61,39947,O. sativa,8.496193,8.692409,7
Q8H3Q1,39947,O. sativa,12.6587515,6.628594,5
P29835,39947,O. sativa,7.99117,6.7451096,9
P0C506,39947,O. sativa,7.1298203,9.756964,7
Q764B9,39947,O. sativa,9.413082,12.046836,6
Q0J466,39947,O. sativa,3.386044,7.521234,15
Q8HCM9,39947,O. sativa,7.4213157,9.131617,7
P0C389,39947,O. sativa,7.675803,10.399096,14
Q2F912,39947,O. sativa,12.251033,3.00099,16
Q9FWK4,39947,O. sativa,7.3452263,10.288733,7
Q10QA5,39947,O. sativa,10.404722,12.623708,18
Q5Z5F2,39947,O. sativa,12.597749,6.7010713,14
Q84KJ3,39947,O. sativa,13.57404,11.265838,6
Q84TW8,39947,O. sativa,6.8279767,4.737117,8
Q0DF13,39947,O. sativa,8.116499,10.294181,7
Q10BH4,39947,O. sativa,6.793004,4.823773,8
Q6ZH92,39947,O. sativa,7.957431,8.649387,10
Q9SXQ6,39947,O. sativa,10.571886,12.326884,3
Q7G7J6,39947,O. sativa,12.857452,6.971793,6
Q75M33,39947,O. sativa,12.491537,6.6289062,5
Q6H8A9,39947,O. sativa,12.731261,7.405414,14
A0A0P0WGX7,39947,O. sativa,10.112583,9.9109535,6
Q7JAI4,39947,O. sativa,7.264412,9.764676,7
Q8HCM5,39947,O. sativa,6.1273713,8.880384,10
Q01882,39947,O. sativa,7.9687037,6.714544,14
A0A0P0V5U9,39947,O. sativa,10.5151415,13.797072,18
Q84T68,39947,O. sativa,10.661945,12.611023,2
P15280,39947,O. sativa,9.8367,12.946163,6
Q5NAZ7,39947,O. sativa,9.824362,12.8745775,2
Q70G58,39947,O. sativa,9.772274,12.600557,6
Q6YZF3,39947,O. sativa,10.952992,3.1449127,16
Q2V0P1,39947,O. sativa,3.3975084,7.5279217,13
O48653,39947,O. sativa,13.848233,11.408465,6
Q5TKG1,39947,O. sativa,11.056551,3.0836236,19
Q5KQH7,39947,O. sativa,15.004208,14.026498,6
Q6K9X3,39947,O. sativa,14.412853,13.740376,3
Q5SMX4,39947,O. sativa,12.692849,6.6695414,5
Q5VRR0,39947,O. sativa,12.835357,6.8262796,6
Q6ES51,39947,O. sativa,12.511358,6.6857023,5
Q35307,39947,O. sativa,6.500811,8.888089,10
Q0J9Y2,39947,O. sativa,12.287889,7.7097783,11
Q9XG81,39947,O. sativa,7.3977823,6.2953973,14
P0C494,39947,O. sativa,7.005113,10.299452,7
Q94DG6,39947,O. sativa,10.830886,3.1987653,16
Q9AQU1,39947,O. sativa,12.73225,9.674447,14
Q2R480,39947,O. sativa,9.652015,13.896674,2
Q9LG86,39947,O. sativa,12.806299,6.798821,5
Q0D840,39947,O. sativa,9.288296,13.0855255,3
Q8HCR5,39947,O. sativa,7.4429493,9.441586,7
Q10SE7,39947,O. sativa,10.614359,3.1142957,19
Q8H936,39947,O. sativa,10.458541,11.315056,2
Q2QYW3,39947,O. sativa,6.789357,4.75912,8
Q7X7H9,39947,O. sativa,9.386379,11.735957,6
Q0D715,39947,O. sativa,13.301162,9.596435,6
Q7XC81,39947,O. sativa,14.155664,13.665185,3
Q8LNC7,39947,O. sativa,10.496821,9.554953,14
Q7XSK2,39947,O. sativa,6.266157,4.4306693,3
Q944S9,39947,O. sativa,3.4091833,7.53342,14
Q5JKX0,39947,O. sativa,12.089153,7.380126,9
Q6Z5I0,39947,O. sativa,10.921562,11.441261,2
Q7XQJ2,39947,O. sativa,12.618319,6.647006,5
Q75GK0,39947,O. sativa,12.650537,6.851791,15
Q75J39,39947,O. sativa,13.312241,7.6165333,6
P0C361,39947,O. sativa,7.2474394,10.383831,14
Q6AVI0,39947,O. sativa,13.320831,7.842777,6
Q2QM00,39947,O. sativa,9.862014,11.408549,14
P53684,39947,O. sativa,13.266259,9.611354,6
P0C467,39947,O. sativa,7.0781336,9.800795,7
P0C413,39947,O. sativa,7.521961,8.802469,7
Q0DIQ5,39947,O. sativa,6.0752325,5.0236588,8
P0C464,39947,O. sativa,8.760102,12.504428,6
Q84R94,39947,O. sativa,12.590219,6.7038603,4
A3A4E0,39947,O. sativa,10.448694,7.4477234,13
Q84ZA1,39947,O. sativa,12.651538,6.7278347,5
Q35304,39947,O. sativa,6.07429,8.808727,10
P04373,39947,O. sativa,12.350548,2.9884226,19
Q0DX67,39947,O. sativa,11.877281,11.432718,11
Q10MB4,39947,O. sativa,12.039981,6.5215898,4
Q84R79,39947,O. sativa,12.794151,6.872061,5
Q8H7N9,39947,O. sativa,12.546331,6.71341,13
Q69TG5,39947,O. sativa,3.3984094,7.5295205,13
Q9XJ29,39947,O. sativa,9.886474,12.720524,2
Q8LGZ9,39947,O. sativa,14.307866,13.684226,6
A3AHG5,39947,O. sativa,8.553487,8.021657,9
P12153,39947,O. sativa,6.9986634,10.236474,7
A9UGV5,39947,O. sativa,12.904047,6.831398,9
Q0J954,39947,O. sativa,10.28578,13.257187,2
Q7XUS2,39947,O. sativa,9.525034,12.136172,6
Q75IP6,39947,O. sativa,10.591477,11.881862,2
Q35964,39947,O. sativa,6.159298,8.896892,10
Q7XQN1,39947,O. sativa,12.347395,6.5877013,5
P92683,39947,O. sativa,8.541578,10.518619,15
Q6IVC2,39947,O. sativa,11.548228,7.3478217,15
Q2F947,39947,O. sativa,6.920906,9.350971,7
Q9ZP20,39947,O. sativa,9.160579,11.623477,6
Q5Z988,39947,O. sativa,12.703471,6.6576557,5
Q69IU0,39947,O. sativa,12.919264,6.8546004,5
Q7XSN8,39947,O. sativa,9.83351,14.60578,3
Q94LR3,39947,O. sativa,11.762166,6.9230576,5
Q7XAQ6,39947,O. sativa,12.624602,6.644693,5
B9G5N1,39947,O. sativa,9.734174,7.4033585,13
P0C497,39947,O. sativa,8.575532,11.860669,2
Q6K8Y4,39947,O. sativa,12.644773,6.641399,5
Q0JMB2,39947,O. sativa,13.340806,7.80283,6
Q9SNQ6,39947,O. sativa,11.397668,6.797006,5
Q0JFI2,39947,O. sativa,15.013551,14.020961,18
P0C410,39947,O. sativa,6.143145,8.880342,10
A0A0N7KIY3,39947,O. sativa,12.871796,6.7994504,5
Q7X7K8,39947,O. sativa,10.365989,13.10391,3
Q84NN4,39947,O. sativa,9.567372,10.292644,6
Q35303,39947,O. sativa,8.520575,8.107003,10
Q0D5R2,39947,O. sativa,13.375785,7.612837,6
P0C519,39947,O. sativa,12.136213,2.5898826,16
Q7X7S8,39947,O. sativa,10.992116,3.5262141,16
Q0JD85,39947,O. sativa,9.220213,11.584538,6
Q6EPG8,39947,O. sativa,14.046761,13.66111,3
Q9LJ04,39947,O. sativa,11.749456,6.528014,9
Q7XR46,39947,O. sativa,10.022934,13.358786,2
Q6ZJX0,39947,O. sativa,13.906161,11.456083,6
Q35312,39947,O. sativa,6.1128283,8.851424,10
F7J0N2,39947,O. sativa,13.441442,7.667849,6
Q0DUR2,39947,O. sativa,10.749722,9.438466,15
Q9SAR1,39947,O. sativa,3.3842716,7.5212235,15
P27933,39947,O. sativa,9.249142,14.13993,3
Q5VP70,39947,O. sativa,10.630078,3.1261446,6
Q8H8H9,39947,O. sativa,12.867033,6.798976,5
Q10M41,39947,O. sativa,9.446533,7.7875333,13
P0C470,39947,O. sativa,8.848949,12.295642,2
F7J0M4,39947,O. sativa,13.395846,7.6390724,6
Q8S2G4,39947,O. sativa,8.371307,9.949101,13
Q75WV3,39947,O. sativa,10.146497,11.521956,6
Q7XUN6,39947,O. sativa,13.376639,7.604871,6
Q0ING3,39947,O. sativa,14.276815,13.701703,2
Q7XIM7,39947,O. sativa,11.528125,6.890577,5
Q651V6,39947,O. sativa,10.601939,3.1176991,6
Q84TV3,39947,O. sativa,6.8625174,4.7955956,8
Q6H3Y7,39947,O. sativa,9.674536,14.677424,3
Q35315,39947,O. sativa,6.12732,8.853088,10
Q8LIB3,39947,O. sativa,12.290352,6.7742715,5
Q0D3I7,39947,O. sativa,12.699596,6.7178693,9
Q8GT95,39947,O. sativa,13.403686,7.5894113,8
Q67U21,39947,O. sativa,11.198145,6.61505,5
Q6I5C3,39947,O. sativa,12.021885,11.703445,11
Q10RP4,39947,O. sativa,7.9693236,14.003524,0
Q35301,39947,O. sativa,6.1684604,8.883968,10
B9FMJ3,39947,O. sativa,10.916788,9.181722,15
Q0JL44,39947,O. sativa,10.985311,10.833581,3
Q7FA29,39947,O. sativa,6.960249,4.9840307,14
Q653T6,39947,O. sativa,11.241193,12.233271,11
Q8VWH2,39947,O. sativa,10.02131,12.16863,8
Q8LIY8,39947,O. sativa,9.896408,12.597399,2
Q943E6,39947,O. sativa,9.995506,11.829358,3
Q651K2,39947,O. sativa,12.719754,6.656155,5
Q9FU53,39947,O. sativa,14.441949,13.737181,6
Q0DY81,39947,O. sativa,11.933105,11.699595,11
P41095,39947,O. sativa,9.26343,13.213631,3
Q0JAS4,39947,O. sativa,3.3667672,7.502994,15
P62727,39947,O. sativa,6.868015,10.414008,14
Q7EXZ2,39947,O. sativa,12.599223,6.6224794,5
Q6ZLA3,39947,O. sativa,10.058928,12.821564,2
P0C328,39947,O. sativa,12.3172655,2.8777053,16
Q75IR0,39947,O. sativa,12.909064,6.8477283,5
Q7Y1V5,39947,O. sativa,14.943622,13.989941,18
P12194,39947,O. sativa,7.5120134,8.786022,7
A9UGV6,39947,O. sativa,12.86131,6.80027,9
O82117,39947,O. sativa,12.466322,6.715246,13
Q0JHU7,39947,O. sativa,11.028765,6.8045053,5
Q2QW53,39947,O. sativa,3.3933923,7.526503,15
Q6Z339,39947,O. sativa,11.419035,6.5356507,5
Q7XXN5,39947,O. sativa,14.390707,13.732702,6
Q8LPA1,39947,O. sativa,10.995321,2.943316,19
Q8LIL0,39947,O. sativa,8.526211,14.622157,0
Q338B0,39947,O. sativa,11.588975,7.6401095,15
Q657Z3,39947,O. sativa,12.636558,6.644944,5
Q8HCQ4,39947,O. sativa,12.1720915,2.9837325,16
Q69TW5,39947,O. sativa,11.715961,6.8247685,5
Q6ZKM2,39947,O. sativa,11.268116,11.7730875,2
Q9LSU3,39947,O. sativa,5.8942657,17.278765,2
Q8HCP7,39947,O. sativa,12.367942,2.8361647,19
W0RYD3,39947,O. sativa,10.655221,13.798529,11
Q2R3B4,39947,O. sativa,9.967517,12.860025,2
Q2F909,39947,O. sativa,6.0765924,8.84719,10
Q7X7H4,39947,O. sativa,10.641018,9.635412,14
Q65XV2,39947,O. sativa,10.503285,9.868182,6
Q8LIN5,39947,O. sativa,10.444772,3.5281434,6
Q10G56,39947,O. sativa,10.598182,14.254624,11
Q6K762,39947,O. sativa,9.023914,9.415367,14
Q8HCQ6,39947,O. sativa,12.209332,2.9669423,16
Q35317,39947,O. sativa,9.059003,7.647104,13
P0C0M3,39947,O. sativa,10.859395,12.567234,2
Q336V9,39947,O. sativa,13.258384,7.6375604,6
Q5JNJ5,39947,O. sativa,12.8270855,6.8491855,6
Q08479,39947,O. sativa,9.991187,13.294446,3
Q6K846,39947,O. sativa,12.864286,6.8477893,6
Q6ZBI4,39947,O. sativa,12.9832,6.8806715,6
Q53WK1,39947,O. sativa,6.920338,4.852492,8
Q6EPW7,39947,O. sativa,9.480273,8.400623,15
Q0DEC8,39947,O. sativa,10.250981,13.2320595,3
Q6Z0E2,39947,O. sativa,10.996046,2.9874508,16
B9FMS2,39947,O. sativa,10.492152,7.4461293,5
Q8LSP3,39947,O. sativa,12.678981,6.78951,5
Q6Z1J6,39947,O. sativa,8.7674885,13.76254,3
Q5JLP4,39947,O. sativa,6.843573,4.9413934,8
Q2QYU2,39947,O. sativa,6.8645263,4.701796,8
Q40687,39947,O. sativa,13.9501,11.495292,6
Q8HCQ8,39947,O. sativa,6.4463353,9.029095,10
Q5Z5R4,39947,O. sativa,15.130002,14.120148,3
Q2QML8,39947,O. sativa,12.66423,6.609166,5
P0C524,39947,O. sativa,12.221029,2.9898508,16
Q338X7,39947,O. sativa,14.407277,13.7395525,0
Q10N03,39947,O. sativa,10.964142,9.354094,15
Q53NL5,39947,O. sativa,6.2705393,4.9325414,8
Q2F901,39947,O. sativa,6.056083,8.820501,10
B6DMK2,39947,O. sativa,11.296259,2.536716,19
Q6YZ49,39947,O. sativa,11.541816,11.440054,6
Q5SMQ9,39947,O. sativa,10.572319,3.1127872,19
Q0D9C4,39947,O. sativa,7.330124,9.738074,7
Q6YV88,39947,O. sativa,15.032531,14.031528,11
Q6YZ52,39947,O. sativa,10.726259,9.491074,15
A0A0P0X9Z7,39947,O. sativa,7.4489408,4.757817,8
I1Z695,39947,O. sativa,13.425196,7.595393,6
Q84ST4,39947,O. sativa,9.807536,12.425354,6
Q10PE7,39947,O. sativa,9.949368,14.664322,3
Q94EE9,39947,O. sativa,9.9995,12.862496,0
P0C380,39947,O. sativa,8.641332,12.578648,6
Q2HWG4,39947,O. sativa,12.692552,6.992773,6
Q7XR61,39947,O. sativa,10.004452,13.708782,3
Q5QN75,39947,O. sativa,13.293991,9.552136,6
Q6YUS3,39947,O. sativa,12.877484,6.768435,5
Q10L71,39947,O. sativa,10.952228,11.647418,6
Q658G7,39947,O. sativa,13.424609,7.5986953,6
Q6Z1Z3,39947,O. sativa,12.0019455,6.741032,5
Q6ZFH6,39947,O. sativa,6.9859986,4.9854355,14
Q9XGP7,39947,O. sativa,9.106044,14.404084,3
A4LBC0,39947,O. sativa,12.672691,6.753998,5
P0C434,39947,O. sativa,7.6630425,8.939117,7
Q655X8,39947,O. sativa,9.951206,13.039477,3
Q6ZJM9,39947,O. sativa,10.050952,8.450244,13
Q65XS5,39947,O. sativa,6.908877,4.7482295,8
Q6H711,39947,O. sativa,3.4050512,7.528546,5
Q6VAK3,39947,O. sativa,11.39135,11.495256,6
Q6T367,39947,O. sativa,7.8803716,11.881289,15
Q0DET3,39947,O. sativa,7.45201,8.754403,7
Q35321,39947,O. sativa,6.1347227,8.853823,10
Q6ZKC0,39947,O. sativa,11.012905,11.063997,2
Q9FU27,39947,O. sativa,12.411403,6.725185,5
Q5VRI5,39947,O. sativa,14.947779,13.986137,18
Q10PL5,39947,O. sativa,11.020009,11.917558,6
Q7XQ85,39947,O. sativa,10.462423,13.840266,11
P0C392,39947,O. sativa,7.452674,8.779533,7
Q942X4,39947,O. sativa,8.378106,10.336128,4
Q5KQG3,39947,O. sativa,12.735793,7.3860846,6
Q7XX84,39947,O. sativa,10.111488,11.273446,14
Q6QHD1,39947,O. sativa,12.3671875,6.7010713,5
Q5N942,39947,O. sativa,13.286706,9.57307,11
Q6EN45,39947,O. sativa,10.805718,10.3358,6
Q6ZHS4,39947,O. sativa,10.574975,14.934045,11
Q8HCR3,39947,O. sativa,12.287992,2.8596923,19
P29250,39947,O. sativa,7.33412,10.071249,7
Q10N20,39947,O. sativa,13.892855,9.698183,11
Q6Z2G7,39947,O. sativa,12.310655,6.5773807,5
Q10LR1,39947,O. sativa,13.042646,7.5639067,6
Q2RAP4,39947,O. sativa,15.099113,14.087385,11
Q5Z7J0,39947,O. sativa,13.541122,9.407574,6
Q69KN0,39947,O. sativa,9.054396,9.296897,14
Q8S919,39947,O. sativa,12.017652,12.967668,3
B1Q3J6,39947,O. sativa,11.206308,8.769344,4
Q0JJ05,39947,O. sativa,10.801876,8.958353,15
Q5VRM7,39947,O. sativa,15.085363,14.077084,6
Q1G1M8,39947,O. sativa,7.6430025,8.95948,7
Q8LR34,39947,O. sativa,9.456574,12.5589,6
Q6H7J5,39947,O. sativa,11.259334,10.610765,6
Q2F8W6,39947,O. sativa,12.058239,2.6303096,16
Q7F8T6,39947,O. sativa,9.906151,12.802651,3
Q8HCR1,39947,O. sativa,11.066451,13.091567,11
Q10D00,39947,O. sativa,11.061563,12.321472,3
P25765,39947,O. sativa,6.174252,5.2114606,8
P0C446,39947,O. sativa,8.522905,12.167088,2
Q0D3S3,39947,O. sativa,9.767767,9.989739,6
Q9LG97,39947,O. sativa,12.672958,6.6359158,5
Q7XS69,39947,O. sativa,10.392723,7.532799,13
C5MRM9,39947,O. sativa,7.639972,8.961854,7
Q5ZAY9,39947,O. sativa,8.138853,14.053199,0
Q6AUE8,39947,O. sativa,12.610586,6.636619,5
Q5VS45,39947,O. sativa,8.046291,10.224943,7
Q65XK7,39947,O. sativa,12.90114,6.9614577,6
Q10B19,39947,O. sativa,9.682975,9.6445875,6
Q6EUK7,39947,O. sativa,12.874579,7.4324417,6
Q6EPZ0,39947,O. sativa,12.6592,6.7278447,5
Q8HCQ9,39947,O. sativa,6.3208013,8.935112,10
Q03200,39947,O. sativa,8.853194,11.045239,13
Q60EW9,39947,O. sativa,12.095951,11.833062,11
Q2RBP2,39947,O. sativa,12.751786,7.1598854,14
Q67W82,39947,O. sativa,10.392141,14.431107,11
Q5NB25,39947,O. sativa,12.754606,6.832273,5
Q08480,39947,O. sativa,9.88886,13.334845,3
P17784,39947,O. sativa,9.648277,13.953087,2
Q69XM6,39947,O. sativa,15.006688,14.028493,18
Q8S237,39947,O. sativa,6.935683,4.6819386,8
Q655V5,39947,O. sativa,11.841774,7.8712277,9
Q6EPZ2,39947,O. sativa,12.512452,6.751122,5
Q652A1,39947,O. sativa,12.848495,6.913171,6
Q6EU39,39947,O. sativa,3.381387,7.520149,15
Q7XR52,39947,O. sativa,6.752886,4.840023,8
Q7F9R9,39947,O. sativa,11.834731,9.793178,6
Q75IS2,39947,O. sativa,9.563175,10.427489,14
E3VXF2,39947,O. sativa,10.252874,7.2058516,13
Q5JNB5,39947,O. sativa,10.661443,10.816623,6
Q84QW1,39947,O. sativa,12.558524,6.6033926,5
Q35319,39947,O. sativa,7.0166364,10.219094,7
Q2QUC5,39947,O. sativa,15.008109,14.027513,11
Q8H4L8,39947,O. sativa,7.8990498,6.7178903,14
Q942F3,39947,O. sativa,13.423775,7.5868387,6
Q84R60,39947,O. sativa,12.737968,6.7600317,5
Q40703,39947,O. sativa,3.4028752,7.531386,13
Q109R6,39947,O. sativa,9.213348,11.699897,6
Q6ASY2,39947,O. sativa,12.868533,6.836296,9
Q6Z6M4,39947,O. sativa,9.516999,13.240237,2
Q8S920,39947,O. sativa,12.0160265,12.969866,3
Q84J50,39947,O. sativa,9.924965,11.821527,3
Q0J8R9,39947,O. sativa,8.806696,11.157667,16
Q6K9N1,39947,O. sativa,13.666367,9.999788,6
Q9SB03,39947,O. sativa,6.374596,8.84947,10
C7IW64,39947,O. sativa,11.872033,7.827468,5
Q75I93,39947,O. sativa,6.2521577,4.4568663,3
Q69XV0,39947,O. sativa,12.615935,6.738096,4
Q2RAK2,39947,O. sativa,9.558267,14.433121,2
B2ZX90,39947,O. sativa,10.126247,7.488723,13
C5MRJ8,39947,O. sativa,8.9104185,13.903173,2
Q8HCP3,39947,O. sativa,6.0972605,8.863766,10
Q6L4S0,39947,O. sativa,13.717921,11.441189,2
Q6ZC03,39947,O. sativa,11.933164,6.7172046,5
Q5VR96,39947,O. sativa,11.728764,6.711874,5
Q6ETQ5,39947,O. sativa,12.7855835,6.745269,5
Q6K9C3,39947,O. sativa,11.465003,7.949705,9
Q9LI00,39947,O. sativa,9.857745,13.963382,3
Q01859,39947,O. sativa,8.64508,13.293276,2
Q7Y0F6,39947,O. sativa,11.47028,9.953763,15
Q6H501,39947,O. sativa,11.140808,2.9816344,16
Q10CQ1,39947,O. sativa,3.3813307,7.517623,15
Q84JN3,39947,O. sativa,9.429166,9.807296,15
Q2F8Z6,39947,O. sativa,12.276194,2.885086,16
Q8H4S4,39947,O. sativa,12.791499,6.7946157,5
Q5W670,39947,O. sativa,12.67364,6.9752517,5
Q53WJ1,39947,O. sativa,10.2715225,12.211805,2
Q10I20,39947,O. sativa,7.1831837,4.6729903,8
Q8GSI0,39947,O. sativa,12.780697,6.7496433,5
P14578,39947,O. sativa,12.1932745,2.9036038,16
Q7FAD5,39947,O. sativa,10.827901,8.960416,15
Q6AT90,39947,O. sativa,12.68091,6.6103473,5
Q66VB0,39947,O. sativa,10.855001,11.286496,14
Q7XHL3,39947,O. sativa,10.598035,13.501258,3
Q9SSX0,39947,O. sativa,14.173591,18.295092,11
Q7XEZ1,39947,O. sativa,12.7250805,6.71239,5
Q69T22,39947,O. sativa,11.887819,11.750549,11
O21799,39947,O. sativa,7.383169,9.546476,7
Q0JLP9,39947,O. sativa,10.8777685,10.3122,6
Q6K7V4,39947,O. sativa,12.633107,6.6388054,5
Q6Z861,39947,O. sativa,12.741436,6.6400657,5
Q6Z2Z4,39947,O. sativa,14.760457,9.279102,3
Q6EPZ6,39947,O. sativa,12.485214,6.555066,5
Q0J7T6,39947,O. sativa,9.435918,9.7943325,14
Q69T31,39947,O. sativa,9.2596855,12.408012,14
P29421,39947,O. sativa,7.123839,5.206898,14
B9X287,39947,O. sativa,15.069909,14.070023,18
Q75RY2,39947,O. sativa,9.673955,7.681099,5
Q75GK1,39947,O. sativa,12.760827,6.7805552,5
A0A0P0WF46,39947,O. sativa,11.42275,6.733048,5
Q35311,39947,O. sativa,7.050253,9.371111,7
B8YEK4,39947,O. sativa,14.407076,13.744167,18
Q5VRH9,39947,O. sativa,11.117387,10.739577,6
Q35963,39947,O. sativa,6.049483,8.830126,10
Q5VN06,39947,O. sativa,10.25361,7.6090403,4
Q0JFZ0,39947,O. sativa,12.928954,7.35726,6
Q8VWJ6,39947,O. sativa,14.004456,13.662755,3
P12123,39947,O. sativa,12.375171,2.755575,19
Q9LGE3,39947,O. sativa,7.2207656,10.2232685,7
Q8RZ35,39947,O. sativa,11.898119,6.7163887,5
Q0DAJ3,39947,O. sativa,12.760525,6.7522364,5
Q6L4V0,39947,O. sativa,10.934464,12.374018,2
Q60EZ2,39947,O. sativa,13.558569,9.39758,6
Q7JAI8,39947,O. sativa,7.011136,10.295742,7
Q2F8W2,39947,O. sativa,6.254239,8.927834,10
Q7XPK7,39947,O. sativa,14.393738,13.735218,6
Q7XPM8,39947,O. sativa,12.681058,6.756895,5
Q5NTH4,39947,O. sativa,9.264049,11.528955,6
Q7XI96,39947,O. sativa,11.763162,6.7828517,5
Q0J7V9,39947,O. sativa,12.601599,8.698942,11
Q6K209,39947,O. sativa,13.03506,7.2676277,1
Q5NB28,39947,O. sativa,12.547786,6.61309,5
Q6K5X1,39947,O. sativa,12.495289,6.6332803,5
A3AWH5,39947,O. sativa,11.228528,6.418359,5
A1A698,39947,O. sativa,10.180135,11.669489,6
Q5WMQ1,39947,O. sativa,13.096535,7.5455537,6
Q6ZJC8,39947,O. sativa,12.942061,6.8649063,6
Q7XXN4,39947,O. sativa,14.38934,13.727542,6
Q10AZ7,39947,O. sativa,13.503155,11.233859,6
Q5CCK3,39947,O. sativa,15.146693,14.120557,6
A0A0P0WFI1,39947,O. sativa,11.419251,7.5180783,5
Q7XC57,39947,O. sativa,11.106805,6.9390717,5
Q67VC8,39947,O. sativa,10.476736,12.100675,6
Q7JAJ0,39947,O. sativa,6.9638047,9.345368,7
Q0JAI1,39947,O. sativa,12.532474,6.703657,13
Q8GVZ6,39947,O. sativa,12.487585,6.6670094,5
Q7XBY6,39947,O. sativa,11.87255,11.689756,11
Q8S0S6,39947,O. sativa,14.348843,13.695752,6
P12139,39947,O. sativa,8.517806,11.855484,2
Q6T804,39947,O. sativa,12.540342,6.709306,13
Q10R54,39947,O. sativa,10.85766,2.5659745,19
Q2QUP1,39947,O. sativa,9.300728,9.742499,14
Q0D5R3,39947,O. sativa,13.384732,7.6018424,6
Q5VRD7,39947,O. sativa,10.568699,7.4247484,5
Q941T1,39947,O. sativa,9.404864,14.630601,3
Q10NQ3,39947,O. sativa,11.507889,9.397475,15
Q69SP5,39947,O. sativa,13.494298,7.5271096,6
P0C370,39947,O. sativa,7.2997503,9.149213,7
Q75H21,39947,O. sativa,12.773503,6.6837473,5
Q0JCT1,39947,O. sativa,7.9001307,11.871172,15
Q7XT88,39947,O. sativa,12.136243,7.312628,14
Q8HCP1,39947,O. sativa,8.679961,7.7623873,10
Q35308,39947,O. sativa,6.1715884,8.905995,10
P17654,39947,O. sativa,9.2007065,14.182885,3
Q5N8Q4,39947,O. sativa,11.069907,11.522772,2
P17814,39947,O. sativa,10.3986845,14.453197,18
P28520,39947,O. sativa,7.0048423,10.30091,7
Q84MQ9,39947,O. sativa,12.955444,6.9984064,0
P0C422,39947,O. sativa,7.0869613,8.966866,7
Q0IP69,39947,O. sativa,14.41065,13.748748,3
Q8HCR6,39947,O. sativa,12.21646,3.0363503,16
Q8H8C6,39947,O. sativa,8.950434,8.971917,13
Q8W1L6,39947,O. sativa,9.822606,14.545862,3
Q0J7U6,39947,O. sativa,13.536905,11.343651,14
Q01883,39947,O. sativa,8.003345,6.6769233,14
Q5ZAJ0,39947,O. sativa,11.862229,11.78866,11
Q6H611,39947,O. sativa,8.404652,10.5223055,4
Q6VVA6,39947,O. sativa,11.128136,3.093651,16
Q6ZBH6,39947,O. sativa,11.839215,6.6033792,5
Q8HCN1,39947,O. sativa,7.0078225,10.18092,7
Q6ZLA7,39947,O. sativa,9.905289,12.897764,2
Q10NY2,39947,O. sativa,13.541423,11.351786,14
P0C522,39947,O. sativa,8.676655,13.495455,2
Q2F946,39947,O. sativa,11.056302,13.122548,11
Q69X58,39947,O. sativa,15.06697,14.064296,18
Q2F948,39947,O. sativa,12.313435,2.865078,19
